keyboard-click	Duration	Event	key-code
Enter	0.120645	false	10
Enter	0.712637	false	10
Enter	0.925297	true	10
Enter	0.572468	false	10
Enter	0.751330	false	10
Enter	0.016021	false	10
Enter	0.328220	true	10
Enter	0.239655	false	10
Enter	0.546911	false	10
Enter	0.716286	false	10
Enter	0.655074	true	10
Enter	0.062461	true	10
Enter	0.789376	false	10
Enter	0.798656	true	10
Enter	0.441278	false	10
Enter	0.477171	true	10
Enter	0.967953	false	10
Enter	0.207200	true	10
Enter	0.325801	false	10
Enter	0.309394	false	10
Enter	0.606028	false	10
Enter	0.031818	true	10
Enter	0.519293	true	10
Enter	0.878060	false	10
Enter	0.621957	true	10
Enter	0.234347	true	10
Enter	0.341035	false	10
Enter	0.165599	false	10
Enter	0.039381	false	10
Enter	0.589377	true	10
Enter	0.765240	false	10
Enter	0.007080	true	10
Enter	0.203189	false	10
Enter	0.841204	false	10
Enter	0.473665	false	10
Enter	0.186187	false	10
Enter	0.837134	false	10
Enter	0.592362	false	10
Enter	0.918226	false	10
Enter	0.550864	false	10
Enter	0.857192	false	10
Enter	0.590784	false	10
Enter	0.912324	false	10
Enter	0.814520	true	10
Enter	0.917564	true	10
Enter	0.151336	false	10
Enter	0.995483	true	10
Enter	0.841362	false	10
Enter	0.679888	false	10
Enter	0.291933	false	10
Enter	0.772977	true	10
Enter	0.099793	true	10
Enter	0.074294	false	10
Enter	0.119046	true	10
Enter	0.759965	false	10
Enter	0.876646	false	10
Enter	0.087893	false	10
Enter	0.362496	true	10
Enter	0.848380	true	10
Enter	0.465417	true	10
Enter	0.024763	true	10
Enter	0.768096	false	10
Enter	0.768932	false	10
Enter	0.769585	false	10
Enter	0.046779	false	10
Enter	0.745317	true	10
Enter	0.943143	true	10
Enter	0.697639	true	10
Enter	0.973914	false	10
Enter	0.589185	true	10
Enter	0.979609	true	10
Enter	0.348199	true	10
Enter	0.408353	false	10
Enter	0.604758	false	10
Enter	0.431536	true	10
Enter	0.139147	true	10
Enter	0.359423	false	10
Enter	0.293257	true	10
Enter	0.504171	false	10
Enter	0.650822	false	10
Enter	0.489628	true	10
Enter	0.831296	true	10
Enter	0.025462	true	10
Enter	0.603482	true	10
Enter	0.861655	false	10
Enter	0.752191	false	10
Enter	0.217312	true	10
Enter	0.165528	true	10
Enter	0.296489	true	10
Enter	0.259409	false	10
Enter	0.504817	false	10
Enter	0.711549	false	10
Enter	0.702341	true	10
Enter	0.333329	true	10
Enter	0.129136	true	10
Enter	0.528612	true	10
Enter	0.327194	true	10
Enter	0.090291	false	10
Enter	0.722923	false	10
Enter	0.273500	true	10
Enter	0.201241	true	10
Enter	0.864203	false	10
Enter	0.895063	true	10
Enter	0.705756	true	10
Enter	0.616525	false	10
Enter	0.393016	false	10
Enter	0.658216	true	10
Enter	0.680415	true	10
Enter	0.233976	false	10
Enter	0.397708	false	10
Enter	0.207707	true	10
Enter	0.495726	true	10
Enter	0.557243	false	10
Enter	0.868536	true	10
Enter	0.864537	false	10
Enter	0.955691	true	10
Enter	0.818318	true	10
Enter	0.944785	false	10
Enter	0.413233	true	10
Enter	0.905054	false	10
Enter	0.669674	false	10
Enter	0.128505	false	10
Enter	0.991471	false	10
Enter	0.991257	false	10
Enter	0.378783	false	10
Enter	0.607641	true	10
Enter	0.410506	false	10
Enter	0.381528	false	10
Enter	0.253767	true	10
Enter	0.524694	false	10
Enter	0.859479	false	10
Enter	0.104782	true	10
Enter	0.631633	false	10
Enter	0.482355	false	10
Enter	0.284621	false	10
Enter	0.513188	true	10
Enter	0.172228	false	10
Enter	0.760314	false	10
Enter	0.513299	false	10
Enter	0.008761	true	10
Enter	0.459340	false	10
Enter	0.368968	true	10
Enter	0.029066	true	10
Enter	0.885190	true	10
Enter	0.932400	true	10
Enter	0.698059	true	10
Enter	0.919578	true	10
Enter	0.033514	true	10
Enter	0.522665	true	10
Enter	0.782352	true	10
Enter	0.238438	false	10
Enter	0.454030	false	10
Enter	0.786612	true	10
Enter	0.657916	false	10
Enter	0.935932	false	10
Enter	0.498188	false	10
Enter	0.588293	true	10
Enter	0.283204	false	10
Enter	0.532879	true	10
Enter	0.149221	false	10
Enter	0.711110	true	10
Enter	0.746384	false	10
Enter	0.789102	false	10
Enter	0.811330	false	10
Enter	0.608997	false	10
Enter	0.096096	false	10
Enter	0.305270	true	10
Enter	0.032399	true	10
Enter	0.290950	false	10
Enter	0.808009	false	10
Enter	0.496521	false	10
Enter	0.771553	false	10
Enter	0.673553	true	10
Enter	0.411266	true	10
Enter	0.893634	false	10
Enter	0.879224	false	10
Enter	0.543390	false	10
Enter	0.025371	true	10
Enter	0.465720	false	10
Enter	0.224058	true	10
Enter	0.783334	true	10
Enter	0.544482	false	10
Enter	0.122776	true	10
Enter	0.033150	false	10
Enter	0.534391	true	10
Enter	0.713347	false	10
Enter	0.393228	true	10
Enter	0.735369	false	10
Enter	0.885748	false	10
Enter	0.326107	true	10
Enter	0.475072	false	10
Enter	0.572154	false	10
Enter	0.789265	false	10
Enter	0.067995	true	10
Enter	0.329815	true	10
Enter	0.932747	true	10
Enter	0.447046	true	10
Enter	0.747843	true	10
Enter	0.712635	false	10
Enter	0.229514	true	10
Enter	0.636170	false	10
Enter	0.802857	true	10
Enter	0.153738	true	10
Enter	0.324605	false	10
Enter	0.578815	true	10
Enter	0.400224	false	10
Enter	0.121932	true	10
Enter	0.595528	true	10
Enter	0.185483	false	10
Enter	0.346544	false	10
Enter	0.266724	true	10
Enter	0.633466	true	10
Enter	0.890441	true	10
Enter	0.603734	true	10
Enter	0.715082	false	10
Enter	0.505915	true	10
Enter	0.764013	true	10
Enter	0.265062	true	10
Enter	0.708664	true	10
Enter	0.574479	true	10
Enter	0.198877	true	10
Enter	0.650980	false	10
Enter	0.753128	true	10
Enter	0.309924	true	10
Enter	0.839832	true	10
Enter	0.586755	true	10
Enter	0.317375	false	10
Enter	0.331847	true	10
Enter	0.694627	false	10
Enter	0.740367	false	10
Enter	0.799528	false	10
Enter	0.018389	true	10
Enter	0.160832	false	10
Enter	0.029096	false	10
Enter	0.018492	true	10
Enter	0.637941	false	10
Enter	0.878396	true	10
Enter	0.568674	false	10
Enter	0.932886	false	10
Enter	0.612464	true	10
Enter	0.615928	false	10
Enter	0.854435	false	10
Enter	0.898362	true	10
Enter	0.365762	false	10
Enter	0.065722	false	10
Enter	0.153038	true	10
Enter	0.998881	true	10
Enter	0.864140	false	10
Enter	0.253422	true	10
Enter	0.646792	true	10
Enter	0.575072	true	10
Enter	0.146506	true	10
Enter	0.061707	false	10
Enter	0.332543	true	10
Enter	0.466859	true	10
Enter	0.394974	true	10
Enter	0.262285	true	10
Enter	0.048261	true	10
Enter	0.177925	false	10
Enter	0.366432	true	10
Enter	0.810661	false	10
Enter	0.217038	false	10
Enter	0.791912	true	10
Enter	0.010176	true	10
Enter	0.321241	true	10
Enter	0.953405	true	10
Enter	0.600681	true	10
Enter	0.743839	true	10
Enter	0.162805	false	10
Enter	0.767160	false	10
Enter	0.925188	false	10
Enter	0.530435	false	10
Enter	0.823783	true	10
Enter	0.531451	true	10
Enter	0.935064	true	10
Enter	0.876887	true	10
Enter	0.200895	true	10
Enter	0.495600	false	10
Enter	0.470583	false	10
Enter	0.543799	true	10
Enter	0.770768	false	10
Enter	0.593801	false	10
Enter	0.492518	false	10
Enter	0.165968	true	10
Enter	0.213225	true	10
Enter	0.537181	true	10
Enter	0.473540	false	10
Enter	0.803658	true	10
Enter	0.066822	true	10
Enter	0.996037	false	10
Enter	0.340179	true	10
Enter	0.917410	false	10
Enter	0.618122	true	10
Enter	0.754198	true	10
Enter	0.183436	true	10
Enter	0.921251	true	10
Enter	0.039754	true	10
Enter	0.211841	true	10
Enter	0.875455	true	10
Enter	0.650354	true	10
Enter	0.512686	true	10
Enter	0.732225	false	10
Enter	0.604936	true	10
Enter	0.274545	true	10
Enter	0.382103	true	10
Enter	0.866426	false	10
Enter	0.964613	true	10
Enter	0.483934	false	10
Enter	0.364331	false	10
Enter	0.253282	false	10
Enter	0.643309	true	10
Enter	0.442376	true	10
Enter	0.251497	true	10
Enter	0.695168	false	10
Enter	0.431741	false	10
Enter	0.027877	true	10
Enter	0.413848	false	10
Enter	0.918298	false	10
Enter	0.652350	false	10
Enter	0.287945	true	10
Enter	0.274831	false	10
Enter	0.444020	true	10
Enter	0.185438	false	10
Enter	0.189926	true	10
Enter	0.328137	false	10
Enter	0.038962	false	10
Enter	0.611451	true	10
Enter	0.908666	true	10
Enter	0.899457	true	10
Enter	0.024740	true	10
Enter	0.238815	true	10
Enter	0.015604	false	10
Enter	0.150549	true	10
Enter	0.295611	false	10
Enter	0.958678	false	10
Enter	0.173988	true	10
Enter	0.002415	true	10
Enter	0.379410	true	10
Enter	0.215821	true	10
Enter	0.998595	true	10
Enter	0.394603	true	10
Enter	0.044001	true	10
Enter	0.697896	false	10
Enter	0.128973	true	10
Enter	0.700897	false	10
Enter	0.508185	true	10
Enter	0.623393	true	10
Enter	0.318040	false	10
Enter	0.654287	true	10
Enter	0.904023	false	10
Enter	0.525051	false	10
Enter	0.863536	true	10
Enter	0.148270	true	10
Enter	0.104384	true	10
Enter	0.547450	false	10
Enter	0.460887	false	10
Enter	0.237018	true	10
Enter	0.388130	true	10
Enter	0.162981	false	10
Enter	0.131192	true	10
Enter	0.053427	true	10
Enter	0.435143	true	10
Enter	0.421091	false	10
Enter	0.089824	true	10
Enter	0.616497	true	10
Enter	0.630533	false	10
Enter	0.435224	false	10
Enter	0.483328	true	10
Enter	0.611755	false	10
Enter	0.033670	false	10
Enter	0.662931	false	10
Enter	0.655064	false	10
Enter	0.598706	true	10
Enter	0.579336	false	10
Enter	0.931910	true	10
Enter	0.292067	true	10
Enter	0.410282	true	10
Enter	0.403820	true	10
Enter	0.982803	true	10
Enter	0.895799	false	10
Enter	0.628269	true	10
Enter	0.102980	false	10
Enter	0.193661	false	10
Enter	0.874991	true	10
Enter	0.050831	true	10
Enter	0.307890	false	10
Enter	0.162723	true	10
Enter	0.632349	true	10
Enter	0.752527	false	10
Enter	0.349951	false	10
Enter	0.556486	false	10
Enter	0.771549	false	10
Enter	0.529414	false	10
Enter	0.255000	false	10
Enter	0.924271	false	10
Enter	0.290404	true	10
Enter	0.652393	true	10
Enter	0.933022	true	10
Enter	0.924151	true	10
Enter	0.502194	true	10
Enter	0.234380	true	10
Enter	0.110206	false	10
Enter	0.081838	false	10
Enter	0.732334	false	10
Enter	0.140512	true	10
Enter	0.704241	false	10
Enter	0.867520	false	10
Enter	0.923188	true	10
Enter	0.399292	true	10
Enter	0.656971	true	10
Enter	0.509692	false	10
Enter	0.709727	true	10
Enter	0.852755	false	10
Enter	0.034896	false	10
Enter	0.146036	false	10
Enter	0.717511	true	10
Enter	0.915640	false	10
Enter	0.126363	true	10
Enter	0.509267	true	10
Enter	0.690068	false	10
Enter	0.497100	true	10
Enter	0.838941	false	10
Enter	0.660293	true	10
Enter	0.547188	true	10
Enter	0.737482	true	10
Enter	0.222093	false	10
Enter	0.272134	true	10
Enter	0.126832	true	10
Enter	0.912141	true	10
Enter	0.657776	true	10
Enter	0.944305	false	10
Enter	0.321966	true	10
Enter	0.167135	false	10
Enter	0.703735	true	10
Enter	0.794678	false	10
Enter	0.756664	true	10
Enter	0.838163	false	10
Enter	0.734662	true	10
Enter	0.608324	true	10
Enter	0.831562	true	10
Enter	0.998171	true	10
Enter	0.662139	true	10
Enter	0.362283	false	10
Enter	0.526989	false	10
Enter	0.053303	false	10
Enter	0.103084	true	10
Enter	0.072277	false	10
Enter	0.492718	true	10
Enter	0.763985	false	10
Enter	0.366377	false	10
Enter	0.153624	true	10
Enter	0.781977	false	10
Enter	0.089898	true	10
Enter	0.844020	true	10
Enter	0.657833	true	10
Enter	0.179714	true	10
Enter	0.301845	false	10
Enter	0.438744	true	10
Enter	0.787607	false	10
Enter	0.252530	false	10
Enter	0.465387	false	10
Enter	0.536341	false	10
Enter	0.204571	false	10
Enter	0.869207	false	10
Enter	0.444978	false	10
Enter	0.926665	false	10
Enter	0.935739	true	10
Enter	0.275633	false	10
Enter	0.723910	true	10
Enter	0.818804	false	10
Enter	0.947643	false	10
Enter	0.130496	true	10
Enter	0.350471	false	10
Enter	0.991308	false	10
Enter	0.982926	false	10
Enter	0.941859	false	10
Enter	0.605519	false	10
Enter	0.480284	false	10
Enter	0.915810	false	10
Enter	0.423582	false	10
Enter	0.306787	false	10
Enter	0.972727	false	10
Enter	0.881718	false	10
Enter	0.532145	true	10
Enter	0.025596	true	10
Enter	0.946973	true	10
Enter	0.656215	false	10
Enter	0.132359	true	10
Enter	0.279659	false	10
Enter	0.560455	true	10
Enter	0.469944	true	10
Enter	0.584628	true	10
Enter	0.557947	false	10
Enter	0.579872	false	10
Enter	0.372536	false	10
Enter	0.307526	false	10
Enter	0.271747	true	10
Enter	0.682306	false	10
Enter	0.498710	true	10
Enter	0.149220	false	10
Enter	0.450288	true	10
Enter	0.661057	true	10
Enter	0.351060	false	10
Enter	0.935757	true	10
Enter	0.912351	true	10
Enter	0.313870	true	10
Enter	0.283518	false	10
Enter	0.495199	true	10
Enter	0.089256	false	10
Enter	0.362021	false	10
Enter	0.015080	false	10
Enter	0.475211	true	10
Enter	0.681335	false	10
Enter	0.013072	false	10
Enter	0.530175	false	10
Enter	0.294734	false	10
Enter	0.725590	true	10
Enter	0.628024	false	10
Enter	0.647121	false	10
Enter	0.121213	false	10
Enter	0.653888	true	10
Enter	0.257774	true	10
Enter	0.715242	false	10
Enter	0.543897	false	10
Enter	0.166497	true	10
Enter	0.342332	true	10
Enter	0.015720	false	10
Enter	0.959532	false	10
Enter	0.854922	true	10
Enter	0.619206	false	10
Enter	0.303152	true	10
Enter	0.236857	false	10
Enter	0.959092	true	10
Enter	0.988428	false	10
Enter	0.270806	false	10
Enter	0.416499	false	10
Enter	0.147144	true	10
Enter	0.069926	true	10
Enter	0.149004	false	10
Enter	0.726029	false	10
Enter	0.100259	false	10
Enter	0.911669	false	10
Enter	0.599833	true	10
Enter	0.121165	false	10
Enter	0.667506	true	10
Enter	0.719090	false	10
Enter	0.592309	false	10
Enter	0.293441	false	10
Enter	0.934261	true	10
Enter	0.031434	true	10
Enter	0.856838	true	10
Enter	0.605437	false	10
Enter	0.388187	false	10
Enter	0.756805	false	10
Enter	0.617279	false	10
Enter	0.487897	false	10
Enter	0.591590	false	10
Enter	0.407891	true	10
Enter	0.317147	true	10
Enter	0.622780	false	10
Enter	0.782969	false	10
Enter	0.604502	true	10
Enter	0.684619	false	10
Enter	0.728700	false	10
Enter	0.174916	true	10
Enter	0.992314	true	10
Enter	0.208362	false	10
Enter	0.698724	false	10
Enter	0.386019	true	10
Enter	0.691102	true	10
Enter	0.478010	false	10
Enter	0.023779	false	10
Enter	0.249937	false	10
Enter	0.721137	false	10
Enter	0.729438	true	10
Enter	0.733597	false	10
Enter	0.529055	false	10
Enter	0.180694	false	10
Enter	0.743486	true	10
Enter	0.182091	false	10
Enter	0.148352	false	10
Enter	0.466799	false	10
Enter	0.879751	false	10
Enter	0.836369	true	10
Enter	0.334984	true	10
Enter	0.937893	false	10
Enter	0.200082	true	10
Enter	0.506608	false	10
Enter	0.763950	false	10
Enter	0.397293	true	10
Enter	0.889265	true	10
Enter	0.202802	true	10
Enter	0.354899	true	10
Enter	0.566057	false	10
Enter	0.580081	false	10
Enter	0.604503	false	10
Enter	0.085065	true	10
Enter	0.971960	false	10
Enter	0.978050	true	10
Enter	0.884777	false	10
Enter	0.655823	false	10
Enter	0.673145	false	10
Enter	0.129053	false	10
Enter	0.204623	false	10
Enter	0.629828	true	10
Enter	0.188287	true	10
Enter	0.074180	true	10
Enter	0.144121	false	10
Enter	0.468525	true	10
Enter	0.543729	false	10
Enter	0.944920	true	10
Enter	0.510256	true	10
Enter	0.361723	false	10
Enter	0.545355	true	10
Enter	0.070924	true	10
Enter	0.003255	false	10
Enter	0.932039	true	10
Enter	0.406712	true	10
Enter	0.502085	false	10
Enter	0.860886	false	10
Enter	0.683364	false	10
Enter	0.184529	false	10
Enter	0.626745	false	10
Enter	0.559304	true	10
Enter	0.139518	false	10
Enter	0.900766	false	10
Enter	0.200235	false	10
Enter	0.624215	false	10
Enter	0.264201	false	10
Enter	0.408524	true	10
Enter	0.216334	true	10
Enter	0.929245	true	10
Enter	0.944069	true	10
Enter	0.530453	false	10
Enter	0.260373	false	10
Enter	0.325966	true	10
Enter	0.573293	false	10
Enter	0.877422	false	10
Enter	0.062883	false	10
Enter	0.097442	false	10
Enter	0.596871	true	10
Enter	0.691133	false	10
Enter	0.527333	true	10
Enter	0.149275	false	10
Enter	0.405056	true	10
Enter	0.317379	true	10
Enter	0.374064	true	10
Enter	0.980158	true	10
Enter	0.253816	true	10
Enter	0.015693	false	10
Enter	0.751789	false	10
Enter	0.167298	false	10
Enter	0.828018	false	10
Enter	0.831221	true	10
Enter	0.374506	false	10
Enter	0.885379	true	10
Enter	0.694949	false	10
Enter	0.353932	false	10
Enter	0.825013	true	10
Enter	0.385974	false	10
Enter	0.149150	false	10
Enter	0.814452	false	10
Enter	0.732852	true	10
Enter	0.264228	true	10
Enter	0.813708	true	10
Enter	0.551304	true	10
Enter	0.355167	true	10
Enter	0.612727	false	10
Enter	0.447754	false	10
Enter	0.902059	true	10
Enter	0.301664	false	10
Enter	0.007709	true	10
Enter	0.569175	true	10
Enter	0.235715	false	10
Enter	0.844829	false	10
Enter	0.331633	true	10
Enter	0.078311	false	10
Enter	0.257469	false	10
Enter	0.918212	false	10
Enter	0.500801	false	10
Enter	0.759802	true	10
Enter	0.539697	false	10
Enter	0.592842	true	10
Enter	0.600640	false	10
Enter	0.134427	true	10
Enter	0.663002	true	10
Enter	0.683479	false	10
Enter	0.363945	false	10
Enter	0.055651	false	10
Enter	0.234685	false	10
Enter	0.879990	true	10
Enter	0.663933	true	10
Enter	0.565672	false	10
Enter	0.379498	false	10
Enter	0.938186	true	10
Enter	0.746730	true	10
Enter	0.331167	true	10
Enter	0.338821	false	10
Enter	0.289491	false	10
Enter	0.707339	true	10
Enter	0.081482	true	10
Enter	0.475353	false	10
Enter	0.770212	false	10
Enter	0.291851	false	10
Enter	0.054739	true	10
Enter	0.796867	false	10
Enter	0.178596	true	10
Enter	0.483597	true	10
Enter	0.946477	false	10
Enter	0.267546	false	10
Enter	0.290795	false	10
Enter	0.285720	true	10
Enter	0.872143	true	10
Enter	0.719288	false	10
Enter	0.212681	true	10
Enter	0.350033	true	10
Enter	0.326486	true	10
Enter	0.252210	false	10
Enter	0.539976	false	10
Enter	0.717118	false	10
Enter	0.902789	true	10
Enter	0.816124	true	10
Enter	0.307105	false	10
Enter	0.303877	true	10
Enter	0.153212	false	10
Enter	0.577494	true	10
Enter	0.696153	true	10
Enter	0.934823	false	10
Enter	0.441863	false	10
Enter	0.285389	false	10
Enter	0.110359	false	10
Enter	0.001210	false	10
Enter	0.096415	false	10
Enter	0.384289	false	10
Enter	0.284740	true	10
Enter	0.300840	true	10
Enter	0.473409	true	10
Enter	0.728138	true	10
Enter	0.782358	false	10
Enter	0.868080	true	10
Enter	0.783359	true	10
Enter	0.472981	false	10
Enter	0.541863	false	10
Enter	0.668961	true	10
Enter	0.655017	true	10
Enter	0.596622	false	10
Enter	0.929295	true	10
Enter	0.410133	false	10
Enter	0.039489	true	10
Enter	0.141148	false	10
Enter	0.652090	false	10
Enter	0.732962	false	10
Enter	0.624634	true	10
Enter	0.616700	false	10
Enter	0.869723	true	10
Enter	0.460137	false	10
Enter	0.142193	false	10
Enter	0.100630	false	10
Enter	0.705702	false	10
Enter	0.018717	false	10
Enter	0.339937	false	10
Enter	0.103632	false	10
Enter	0.429520	true	10
Enter	0.438089	true	10
Enter	0.524105	false	10
Enter	0.168751	false	10
Enter	0.951994	true	10
Enter	0.900979	true	10
Enter	0.852823	false	10
Enter	0.110330	true	10
Enter	0.971267	false	10
Enter	0.138914	true	10
Enter	0.546414	true	10
Enter	0.346780	false	10
Enter	0.610812	true	10
Enter	0.989986	true	10
Enter	0.748596	false	10
Enter	0.167691	false	10
Enter	0.517064	true	10
Enter	0.954261	false	10
Enter	0.695672	false	10
Enter	0.070891	true	10
Enter	0.637037	false	10
Enter	0.816417	true	10
Enter	0.902375	true	10
Enter	0.163424	false	10
Enter	0.483917	true	10
Enter	0.949589	true	10
Enter	0.147790	false	10
Enter	0.656412	true	10
Enter	0.711277	false	10
Enter	0.908584	true	10
Enter	0.131101	true	10
Enter	0.255885	false	10
Enter	0.088042	true	10
Enter	0.522763	false	10
Enter	0.344040	false	10
Enter	0.417829	true	10
Enter	0.240447	true	10
Enter	0.067368	false	10
Enter	0.134382	true	10
Enter	0.055024	true	10
Enter	0.394136	false	10
Enter	0.929845	true	10
Enter	0.217694	true	10
Enter	0.932794	true	10
Enter	0.088391	true	10
Enter	0.873631	false	10
Enter	0.442866	false	10
Enter	0.368222	false	10
Enter	0.720392	true	10
Enter	0.037947	true	10
Enter	0.323664	true	10
Enter	0.380864	true	10
Enter	0.371017	true	10
Enter	0.369449	true	10
Enter	0.288272	false	10
Enter	0.741870	true	10
Enter	0.318161	false	10
Enter	0.274348	true	10
Enter	0.153713	false	10
Enter	0.855302	true	10
Enter	0.924670	false	10
Enter	0.370833	true	10
Enter	0.972160	true	10
Enter	0.712632	false	10
Enter	0.656729	true	10
Enter	0.080855	false	10
Enter	0.643930	false	10
Enter	0.044619	true	10
Enter	0.830788	false	10
Enter	0.700076	false	10
Enter	0.268363	false	10
Enter	0.610343	false	10
Enter	0.784890	false	10
Enter	0.960054	false	10
Enter	0.773853	true	10
Enter	0.840488	false	10
Enter	0.859005	true	10
Enter	0.373582	true	10
Enter	0.196581	true	10
Enter	0.624924	false	10
Enter	0.492718	false	10
Enter	0.821074	false	10
Enter	0.873477	false	10
Enter	0.591305	false	10
Enter	0.068641	true	10
Enter	0.191742	false	10
Enter	0.386616	false	10
Enter	0.741359	true	10
Enter	0.565840	false	10
Enter	0.228662	true	10
Enter	0.040640	true	10
Enter	0.217024	true	10
Enter	0.623011	true	10
Enter	0.568196	true	10
Enter	0.314440	false	10
Enter	0.162783	true	10
Enter	0.102932	false	10
Enter	0.641925	false	10
Enter	0.833352	false	10
Enter	0.908691	false	10
Enter	0.112853	true	10
Enter	0.245927	false	10
Enter	0.726027	true	10
Enter	0.977009	false	10
Enter	0.476757	false	10
Enter	0.644405	true	10
Enter	0.645823	true	10
Enter	0.192529	false	10
Enter	0.870745	false	10
Enter	0.943223	false	10
Enter	0.172451	true	10
Enter	0.663972	true	10
Enter	0.006340	false	10
Enter	0.805186	true	10
Enter	0.648108	false	10
Enter	0.024340	true	10
Enter	0.935371	true	10
Enter	0.561086	true	10
Enter	0.671914	false	10
Enter	0.727866	true	10
Enter	0.145182	true	10
Enter	0.199792	false	10
Enter	0.112463	false	10
Enter	0.038473	true	10
Enter	0.233709	true	10
Enter	0.827128	true	10
Enter	0.125026	false	10
Enter	0.157312	false	10
Enter	0.879928	true	10
Enter	0.279263	true	10
Enter	0.577864	false	10
Enter	0.844943	false	10
Enter	0.303852	false	10
Enter	0.052996	true	10
Enter	0.159030	false	10
Enter	0.357184	false	10
Enter	0.393390	true	10
Enter	0.323417	false	10
Enter	0.309187	true	10
Enter	0.520319	true	10
Enter	0.738916	false	10
Enter	0.994502	false	10
Enter	0.031042	false	10
Enter	0.672855	true	10
Enter	0.052284	true	10
Enter	0.324325	false	10
Enter	0.506011	false	10
Enter	0.815837	true	10
Enter	0.047253	false	10
Enter	0.705978	true	10
Enter	0.664809	true	10
Enter	0.544101	true	10
Enter	0.140918	true	10
Enter	0.775382	true	10
Enter	0.613594	true	10
Enter	0.008932	true	10
Enter	0.591376	false	10
Enter	0.472725	false	10
Enter	0.288900	true	10
Enter	0.631011	false	10
Enter	0.807005	true	10
Enter	0.229927	false	10
Enter	0.136788	true	10
Enter	0.374313	true	10
Enter	0.431597	true	10
Enter	0.914055	true	10
Enter	0.888716	true	10
Enter	0.001298	true	10
Enter	0.483745	false	10
Enter	0.322404	false	10
Enter	0.540829	false	10
Enter	0.920344	false	10
Enter	0.468191	true	10
Enter	0.247361	true	10
Enter	0.832462	false	10
Enter	0.417136	true	10
Enter	0.564327	false	10
Enter	0.804156	false	10
Enter	0.808914	true	10
Enter	0.728545	false	10
Enter	0.778166	true	10
Enter	0.175593	true	10
Enter	0.211821	true	10
Enter	0.412736	false	10
Enter	0.801346	false	10
Enter	0.229831	true	10
Enter	0.554145	false	10
Enter	0.500250	false	10
Enter	0.416604	true	10
Enter	0.569530	false	10
Enter	0.371654	true	10
Enter	0.409340	true	10
Enter	0.918086	true	10
Enter	0.836597	true	10
Enter	0.955842	false	10
Enter	0.915527	true	10
Enter	0.820781	false	10
Enter	0.074176	true	10
Enter	0.776106	true	10
Enter	0.118649	false	10
Enter	0.126055	true	10
Enter	0.204802	true	10
Enter	0.385057	true	10
Enter	0.413317	false	10
Enter	0.542129	true	10
Enter	0.910677	false	10
Enter	0.891718	false	10
Enter	0.990671	false	10
Enter	0.034948	true	10
Enter	0.379703	true	10
Enter	0.256057	false	10
Enter	0.493562	true	10
Enter	0.500293	false	10
Enter	0.214965	false	10
Enter	0.619808	true	10
Enter	0.857521	true	10
Enter	0.749939	false	10
Enter	0.229359	false	10
Enter	0.263451	true	10
Enter	0.701724	false	10
Enter	0.759278	false	10
Enter	0.943407	false	10
Enter	0.024551	false	10
Enter	0.293126	true	10
Enter	0.799705	true	10
Enter	0.427831	true	10
Enter	0.321534	false	10
Enter	0.583015	false	10
Enter	0.840877	false	10
Enter	0.801680	false	10
Enter	0.801383	false	10
Enter	0.579122	true	10
Enter	0.683031	false	10
Enter	0.035426	true	10
Enter	0.837007	true	10
Enter	0.525480	false	10
Enter	0.983337	false	10
Enter	0.471128	false	10
Enter	0.755760	true	10
Enter	0.575138	true	10
Enter	0.945031	true	10
Enter	0.220152	false	10
Enter	0.284064	true	10
Enter	0.005194	false	10
Enter	0.303207	true	10
Enter	0.916568	false	10
Enter	0.183084	false	10
Enter	0.937451	false	10
Enter	0.416492	true	10
Enter	0.970428	false	10
Enter	0.072196	false	10
Enter	0.093153	true	10
Enter	0.855045	true	10
Enter	0.408349	true	10
Enter	0.384042	true	10
Enter	0.526097	false	10
Enter	0.793321	true	10
Enter	0.146233	false	10
Enter	0.741732	true	10
Enter	0.119123	false	10
Enter	0.618162	false	10
Enter	0.240468	false	10
Enter	0.529294	false	10
Enter	0.009686	true	10
Enter	0.706932	true	10
Enter	0.380040	true	10
Enter	0.826979	true	10
Enter	0.597072	false	10
Enter	0.426349	true	10
Enter	0.848788	true	10
Enter	0.950608	true	10
Enter	0.744185	true	10
Enter	0.390625	true	10
Enter	0.550668	true	10
Enter	0.265996	false	10
Enter	0.412330	false	10
Enter	0.446816	true	10
Enter	0.888682	true	10
Enter	0.916359	false	10
Enter	0.993791	true	10
Enter	0.125100	false	10
Enter	0.218676	true	10
Enter	0.133232	false	10
Enter	0.531312	true	10
Enter	0.326701	false	10
Enter	0.897226	true	10
Enter	0.589175	true	10
Enter	0.198338	true	10
Enter	0.584520	false	10
Enter	0.590880	false	10
Enter	0.780790	false	10
Enter	0.858660	false	10
Enter	0.705457	true	10
Enter	0.407533	true	10
Enter	0.046873	false	10
Enter	0.869423	false	10
Enter	0.949570	true	10
Enter	0.295588	true	10
Enter	0.160337	true	10
Enter	0.174680	true	10
Enter	0.089617	true	10
Enter	0.131729	true	10
Enter	0.626364	false	10
Enter	0.720240	true	10
Enter	0.908884	false	10
Enter	0.801860	false	10
Enter	0.587506	false	10
Enter	0.365659	false	10
Enter	0.719703	true	10
Enter	0.543916	true	10
Enter	0.882171	false	10
Enter	0.131026	true	10
Enter	0.851404	false	10
